,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
16,37.2509113,-121.87084009999998,Black Angus Steakhouse,Y,N,580.0,https://www.yelp.com/biz/black-angus-steakhouse-san-jose?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,DxRUKrbcLQE4Dq0mMDpT0g,14082666602.0,"Steakhouses, Sports Bars, American (Traditional)",3.0,San Jose,"['1011 Blossom Hill Rd', 'San Jose, CA 95123']",N,0.0,,95123,Y,1,1120,$$,"Health Score:N/A,Kids Menu:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,San Jose_CA,140.0,130.0,3.2357142857142858,3.0538461538461537,1,-13566599.862480463,4474138.532714689,17,1,1
17,37.4295997619629,-121.919677734375,Black Angus Steakhouse,Y,N,669.0,https://www.yelp.com/biz/black-angus-steakhouse-milpitas?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,VkxJJANZpZkj5tcpDHuz0Q,14089466000.0,"Steakhouses, American (Traditional), Sports Bars",3.0,Milpitas,"['275 Ranch Drive', 'Milpitas, CA 95035']",N,0.0,,95035,Y,1,795,$$,"Health Score:85 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sun,Smoking:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",3,1,1,1,CA,Milpitas_CA,133.0,129.0,2.631578947368421,2.9224806201550386,1,-13572036.443070639,4499157.824625571,18,1,1
18,37.70282,-121.882712,Black Angus Steakhouse,Y,N,503.0,https://www.yelp.com/biz/black-angus-steakhouse-dublin?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,wQGBBRtoNGtb_XbpQeAuZQ,19255569800.0,"Steakhouses, Sports Bars, American (Traditional)",3.0,Dublin,"['4814 Dublin Blvd', 'Dublin, CA 94568']",N,0.0,,94568,Y,1,324,$$,"Keto Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",3,1,1,1,CA,Dublin_CA,106.0,132.0,2.981132075471698,2.8181818181818183,1,-13567921.436343215,4537528.891415731,20,1,1
19,37.93273,-122.06107,Black Angus Steakhouse,Y,N,388.0,https://www.yelp.com/biz/black-angus-steakhouse-pleasant-hill?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,K3ORNqqkeNHlShQr4RCLGQ,19259389900.0,"Sports Bars, Steakhouses, American (Traditional)",3.0,Pleasant Hill,"['3195 N Main St', 'Pleasant Hill, CA 94523']",N,0.0,,94523,Y,1,1006,$$,"Health Score:82 out of 100,Keto Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Wed, Sat, Sun,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",4,1,1,1,CA,Pleasant Hill_CA,84.0,123.0,2.7261904761904763,2.7154471544715446,1,-13587776.15808212,4569927.17168093,13,1,1
20,37.68278,-122.12803,Black Angus Steakhouse,Y,N,640.0,https://www.yelp.com/biz/black-angus-steakhouse-san-lorenzo?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,fE2YW4Y_5yqYcyzJ7Oypmw,15102761400.0,"Steakhouses, Sports Bars, American (Traditional)",3.0,San Lorenzo,"['15800 Hesperian Blvd.', 'San Lorenzo, CA 94580']",N,0.0,,94580,Y,1,1122,$$,"Kids Menu:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Fri, Sat, Sun,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",3,1,1,1,CA,San Lorenzo_CA,166.0,167.0,3.0421686746987957,2.51497005988024,1,-13595230.111185638,4534709.680538006,14,1,1
21,34.420426,-118.56379,Black Angus Steakhouse,Y,N,252.0,https://www.yelp.com/biz/black-angus-steakhouse-valencia?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,4CkGTDKtJwtePkBzYHR0Hw,16612882000.0,"Steakhouses, Sports Bars, American (Traditional)",4.0,Valencia,"['27007 McBean Parkway', 'Valencia, CA 91355']",N,0.0,,91355,Y,1,1307,$$,"Health Score:A,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Fri,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",3,1,1,0,CA,Valencia_CA,64.0,77.0,3.84375,4.090909090909091,1,-13198460.729320621,4085395.643135389,28,1,1
22,34.08289,-117.69781,Black Angus Steakhouse,Y,N,291.0,https://www.yelp.com/biz/black-angus-steakhouse-montclair?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,jpGuOm0r8UVtcX-ILKxfgA,19096214821.0,"Steakhouses, Sports Bars, American (Traditional)",3.5,Montclair,"['9415 Monte Vista Ave', 'Montclair, CA 91763']",N,0.0,,91763,Y,1,812,$$,"Health Score:A,Happy Hour Specials:Yes,Vegetarian Options:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Sat, Sun,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No,Open to All:Yes",3,1,1,1,CA,Montclair_CA,76.0,82.0,3.684210526315789,3.634146341463415,1,-13102060.27668346,4039937.565826312,12,1,1
24,34.236740112304695,-118.562812805176,Black Angus Steakhouse,Y,N,518.0,https://www.yelp.com/biz/black-angus-steakhouse-northridge?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,ZwlxV_2CGdhLpMZxuQEABQ,18187011600.0,"Sports Bars, Steakhouses, American (Traditional)",3.5,Northridge,"['9145 Corbin Avenue', 'Northridge, CA 91324']",N,0.0,,91324,Y,1,909,$$,"Health Score:A,Keto Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Street, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Northridge_CA,140.0,156.0,3.4285714285714284,3.1666666666666665,1,-13198351.948490407,4060634.9095042106,27,1,1
25,34.13988,-118.01128,Black Angus Steakhouse,Y,N,422.0,https://www.yelp.com/biz/black-angus-steakhouse-monrovia?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,0M0uSiB1enoWEfTUL0Jimg,16263032411.0,"Steakhouses, Sports Bars, American (Traditional)",3.5,Monrovia,"['560 W Huntington Drive', 'Monrovia, CA 91016']",N,0.0,,91016,Y,1,811,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Monrovia_CA,88.0,125.0,3.2954545454545454,3.496,1,-13136955.59746243,4047599.993010522,25,1,1
26,34.06637,-117.28057,Black Angus Steakhouse,Y,N,367.0,https://www.yelp.com/biz/black-angus-steakhouse-san-bernardino-4?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,2VfEWdvUN8fbLQQeQswKiA,19098857551.0,"American (Traditional), Sports Bars, Steakhouses",3.5,San Bernardino,"['290 E Hospitality Ln', 'San Bernardino, CA 92408']",N,0.0,,92408,Y,1,1115,$$,"Health Score:A,High Chairs:Yes,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner, Dessert,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Classy,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sun,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,San Bernardino_CA,121.0,63.0,3.6198347107438016,3.4444444444444446,1,-13055613.332344877,4037717.380952227,19,1,1
